,category_code,status,founded_at,country_code,funding_rounds,funding_total_usd,milestones,relationships,lat,lng
9838,web,1,2011,USA,5.0,125371133.0,1.0,2.0,39.9525839,-75.1652215
9848,games_video,1,2011,USA,5.0,125371133.0,1.0,2.0,40.997090899999996,-75.172533
9853,web,1,2003,USA,5.0,125371133.0,1.0,2.0,35.913199600000006,-79.05584449999999
9861,other,1,2011,other,5.0,125371133.0,1.0,1.0,41.4414924,14.507272199999997
9863,ecommerce,1,2008,NLD,5.0,125371133.0,1.0,2.0,51.9851034,5.898729599999999
9865,public_relations,1,2006,other,5.0,125371133.0,2.0,7.0,35.6894875,139.69170640000002
9868,mobile,1,2011,DEU,5.0,125371133.0,1.0,2.0,53.5510846,9.9936819
9880,ecommerce,1,2004,DEU,5.0,125371133.0,2.0,3.0,48.1916623,11.6460441
9883,games_video,1,2011,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
9892,enterprise,2,2010,USA,5.0,125371133.0,1.0,4.0,37.3860517,-122.08385109999999
9899,other,1,2012,GBR,5.0,125371133.0,1.0,3.0,51.5073509,-0.12775830000000002
9906,hardware,1,2010,USA,5.0,125371133.0,1.0,9.0,40.6781784,-73.94415790000001
9911,games_video,1,2006,USA,5.0,125371133.0,1.0,1.0,44.977753,-93.2650108
9916,software,1,2006,USA,5.0,125371133.0,1.0,1.0,35.9250637,-86.86888990000001
9926,software,1,2004,USA,5.0,125371133.0,1.0,6.0,37.678074200000005,-97.23923590000001
9931,other,1,2003,USA,5.0,125371133.0,1.0,2.0,38.8462236,-77.3063733
9940,ecommerce,1,2011,DEU,5.0,125371133.0,1.0,2.0,33.401113,-84.7722109
9942,software,1,2000,USA,5.0,125371133.0,1.0,1.0,29.7604267,-95.36980279999999
9943,ecommerce,1,2009,USA,5.0,125371133.0,1.0,2.0,33.668077200000006,-117.3272615
9949,public_relations,1,2006,IRL,5.0,125371133.0,1.0,4.0,53.34980529999999,-6.2603097000000005
9951,games_video,1,2011,USA,5.0,125371133.0,1.0,3.0,40.6781784,-73.94415790000001
9953,web,1,2011,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728
9955,enterprise,1,2000,USA,5.0,125371133.0,1.0,2.0,37.338208200000004,-121.88632859999998
9967,enterprise,1,2009,USA,5.0,125371133.0,1.0,1.0,32.7766642,-96.7969879
9969,ecommerce,1,2006,IND,5.0,125371133.0,1.0,2.0,28.459496500000004,77.02663829999999
9983,web,1,2012,USA,5.0,125371133.0,1.0,3.0,33.4255104,-111.9400054
9985,other,1,2011,AUS,5.0,125371133.0,1.0,1.0,-33.8688197,151.2092955
9987,consulting,1,2008,other,5.0,125371133.0,1.0,1.0,31.230390399999997,121.4737021
9991,software,1,2010,DEU,5.0,125371133.0,2.0,5.0,49.3063689,8.642769300000001
9993,other,1,2011,other,5.0,125371133.0,2.0,1.0,1.352083,103.819836
10001,education,1,2011,other,5.0,125371133.0,1.0,5.0,48.148596500000004,17.1077478
10005,web,1,2009,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.12775830000000002
10008,advertising,1,2011,USA,5.0,125371133.0,1.0,1.0,30.267153000000004,-97.7430608
10009,consulting,1,2000,USA,5.0,125371133.0,1.0,1.0,34.0522342,-118.24368490000002
10010,advertising,1,2006,USA,5.0,125371133.0,2.0,1.0,37.7749295,-122.4194155
10011,advertising,1,2009,DEU,5.0,125371133.0,1.0,2.0,49.0134297,12.101623599999998
10015,advertising,1,2009,USA,5.0,125371133.0,1.0,1.0,38.9108408,-94.3821724
10018,other,1,2009,USA,5.0,125371133.0,1.0,2.0,33.640171,-117.602832
10019,web,1,2004,other,5.0,125371133.0,1.0,3.0,45.96783920000001,13.645561800000001
10020,ecommerce,1,2011,IND,5.0,125371133.0,1.0,1.0,28.6139391,77.20902120000001
10027,other,1,2008,USA,5.0,125371133.0,1.0,1.0,42.479261799999996,-71.1522765
10030,web,1,2011,USA,5.0,125371133.0,1.0,3.0,38.6270025,-90.1994042
10038,other,4,2006,other,5.0,120000000.0,4.0,11.0,31.230390399999997,121.4737021
10044,other,1,2011,other,5.0,125371133.0,2.0,1.0,38.979222,-94.77251600000001
10047,other,1,2007,IND,5.0,125371133.0,1.0,1.0,28.6691565,77.45375779999999
10057,network_hosting,1,2000,USA,5.0,125371133.0,1.0,2.0,41.8781136,-87.62979820000001
10059,web,1,2011,USA,5.0,125371133.0,2.0,3.0,37.558546500000006,-122.2710788
10060,other,2,2010,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.12775830000000002
10071,software,1,2006,USA,5.0,125371133.0,1.0,2.0,40.0149856,-105.2705456
10076,ecommerce,1,2011,IND,5.0,125371133.0,1.0,1.0,12.934797,80.2107631
10080,ecommerce,1,1997,USA,5.0,125371133.0,1.0,4.0,37.562991700000005,-122.32552539999999
10082,hardware,1,1987,USA,5.0,125371133.0,1.0,3.0,25.7616798,-80.1917902
10088,web,1,2007,USA,5.0,125371133.0,1.0,3.0,34.0928092,-118.3286614
10090,education,1,2007,USA,5.0,125371133.0,1.0,3.0,41.081444700000006,-81.51900529999999
10096,software,1,2011,USA,5.0,125371133.0,1.0,4.0,44.058172799999994,-121.31530959999999
10098,software,1,2011,USA,5.0,125371133.0,1.0,21.0,36.169941200000004,-115.13982959999998
10099,software,1,2011,AUS,5.0,125371133.0,1.0,3.0,-33.886111,151.21111100000002
10101,consulting,1,2008,USA,5.0,125371133.0,1.0,1.0,42.0450722,-87.6876969
10107,enterprise,1,2011,CAN,5.0,125371133.0,1.0,1.0,49.3199816,-123.0724139
10110,web,1,2007,other,5.0,125371133.0,1.0,1.0,35.3387352,25.144212600000003
10118,network_hosting,1,2002,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.12775830000000002
10128,web,1,2011,other,5.0,125371133.0,1.0,2.0,41.0082376,28.978358899999996
10130,education,1,2011,USA,5.0,125371133.0,1.0,3.0,40.7127753,-74.0059728
10140,consulting,1,1997,GBR,5.0,125371133.0,1.0,2.0,39.9829946,-104.8003438
10143,software,1,2011,other,5.0,125371133.0,1.0,6.0,-33.9248685,18.424055300000003
10145,public_relations,1,2011,other,5.0,125371133.0,1.0,3.0,55.676096799999996,12.568337199999998
10147,web,1,2011,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
10151,advertising,1,2009,USA,5.0,125371133.0,1.0,1.0,42.360082500000004,-71.0588801
10152,hardware,1,2011,USA,5.0,125371133.0,2.0,2.0,37.7749295,-122.4194155
10164,ecommerce,1,2011,other,5.0,125371133.0,1.0,1.0,-6.17511,106.86503950000001
10177,advertising,1,2010,USA,5.0,125371133.0,1.0,1.0,45.487062,-122.8037102
10178,ecommerce,1,2010,other,5.0,125371133.0,1.0,2.0,41.0082376,28.978358899999996
10183,network_hosting,1,2007,USA,5.0,125371133.0,1.0,1.0,29.187198600000002,-82.14009229999999
10190,ecommerce,1,2011,IND,5.0,125371133.0,1.0,6.0,28.6139391,77.20902120000001
10194,software,1,2007,USA,5.0,125371133.0,1.0,8.0,37.3860517,-122.08385109999999
10210,software,1,1999,CAN,5.0,125371133.0,1.0,7.0,49.282729100000005,-123.1207375
10212,software,1,2011,other,5.0,125371133.0,1.0,2.0,42.69770820000001,23.3218675
10216,web,1,2011,other,5.0,125371133.0,1.0,1.0,41.0082376,28.978358899999996
10217,software,1,2007,ISR,5.0,125371133.0,1.0,6.0,32.407659,34.925028000000005
10218,advertising,1,2009,GBR,5.0,125371133.0,1.0,5.0,51.5073509,-0.12775830000000002
10220,ecommerce,1,2010,USA,5.0,125371133.0,2.0,7.0,37.4852152,-122.2363548
10225,other,1,2007,USA,5.0,125371133.0,1.0,3.0,34.053660799999996,-118.41338940000001
10227,public_relations,1,1998,USA,5.0,125371133.0,1.0,1.0,25.7616798,-80.1917902
10228,software,1,1997,USA,5.0,125371133.0,1.0,3.0,33.0145673,-97.0969552
10232,software,1,2010,USA,5.0,125371133.0,1.0,2.0,26.5628537,-81.94953309999998
10233,mobile,2,2001,USA,5.0,125371133.0,1.0,2.0,42.7369792,-84.48386540000001
10234,other,1,2009,USA,5.0,125371133.0,1.0,2.0,27.950575,-82.4571776
10244,public_relations,1,2003,USA,5.0,125371133.0,1.0,1.0,36.1626638,-86.78160159999999
10245,web,1,2007,USA,5.0,125371133.0,1.0,2.0,33.6845673,-117.82650490000002
10248,advertising,1,2010,USA,5.0,125371133.0,1.0,1.0,33.635661799999994,-96.60888050000001
10251,consulting,1,2009,USA,5.0,125371133.0,1.0,2.0,37.8043637,-122.27111370000002
10253,advertising,1,2008,USA,5.0,125371133.0,1.0,2.0,39.9611755,-82.9987942
10260,web,1,2011,USA,5.0,125371133.0,2.0,4.0,47.6768927,-122.20598329999999
10284,software,1,2011,USA,5.0,125371133.0,2.0,1.0,47.751074100000004,-120.7401385
10293,other,1,1990,USA,5.0,125371133.0,1.0,1.0,44.071580700000005,-111.44828840000001
10302,ecommerce,1,2002,USA,5.0,125371133.0,1.0,2.0,37.4323341,-121.8995741
10304,mobile,1,2006,IND,5.0,125371133.0,2.0,1.0,19.0759837,72.87765590000001
10311,ecommerce,1,2009,IND,5.0,125371133.0,1.0,1.0,28.6139391,77.20902120000001
10315,other,1,2008,USA,5.0,125371133.0,1.0,2.0,47.751074100000004,-120.7401385
10317,games_video,1,2007,USA,5.0,125371133.0,3.0,4.0,37.5778696,-122.34808999999998
10322,other,1,2007,ESP,5.0,125371133.0,1.0,1.0,40.3468454,-3.8278442999999998
10324,web,1,1985,other,5.0,125371133.0,1.0,1.0,22.396428,114.10949699999999
10325,other,1,2004,USA,4.0,30400000.0,3.0,14.0,40.7127753,-74.0059728
10326,software,1,2011,USA,5.0,125371133.0,1.0,2.0,43.0389025,-87.9064736
10334,games_video,1,2008,USA,5.0,125371133.0,2.0,2.0,47.6062095,-122.33207079999998
10345,web,1,2011,CAN,5.0,125371133.0,1.0,4.0,43.653226000000004,-79.3831843
10346,advertising,2,2011,USA,5.0,125371133.0,1.0,1.0,37.7749295,-122.4194155
10348,network_hosting,1,2003,USA,5.0,125371133.0,1.0,1.0,33.4255104,-111.9400054
10362,education,1,2011,other,5.0,125371133.0,1.0,2.0,-33.9248685,18.424055300000003
10363,education,1,2003,USA,5.0,125371133.0,1.0,3.0,38.252664700000004,-85.7584557
10370,software,1,2011,GBR,5.0,125371133.0,1.0,1.0,52.486243,-1.8904009999999998
10372,advertising,2,1998,USA,5.0,125371133.0,1.0,16.0,34.4208305,-119.69819009999999
10376,web,1,2011,FRA,5.0,125371133.0,1.0,2.0,48.8396952,2.2399123
10378,software,1,2011,USA,5.0,125371133.0,2.0,5.0,40.6918929,-73.8257325
10380,advertising,1,2004,USA,5.0,30200000.0,3.0,24.0,37.7749295,-122.4194155
10383,other,1,2011,USA,4.0,29700000.0,2.0,12.0,40.7127753,-74.0059728
10384,education,1,2008,ESP,5.0,125371133.0,1.0,1.0,41.3850639,2.1734035
10385,advertising,1,2007,USA,5.0,50500000.0,3.0,13.0,36.1626638,-86.78160159999999
10386,mobile,1,2010,USA,5.0,125371133.0,1.0,2.0,37.7749295,-122.4194155
10391,enterprise,1,2008,USA,5.0,125371133.0,1.0,1.0,30.267153000000004,-97.7430608
10393,other,1,2005,DEU,5.0,125371133.0,1.0,1.0,52.5200066,13.404954
10410,ecommerce,1,2004,USA,5.0,125371133.0,1.0,1.0,43.071755200000005,-70.7625532
10412,web,1,2006,CAN,5.0,125371133.0,1.0,2.0,43.653226000000004,-79.3831843
10415,games_video,1,2011,USA,5.0,125371133.0,1.0,2.0,33.6845673,-117.82650490000002
10419,network_hosting,1,2010,GBR,5.0,125371133.0,1.0,1.0,51.5073509,-0.12775830000000002
10421,ecommerce,1,1935,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
10425,other,1,2008,USA,5.0,125371133.0,1.0,3.0,37.7749295,-122.4194155
10427,ecommerce,1,2002,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728
10429,software,1,1996,other,5.0,125371133.0,1.0,1.0,50.4501,30.5234
10431,software,1,2005,USA,5.0,125371133.0,1.0,2.0,36.9741171,-122.0307963
10450,software,1,2011,USA,5.0,125371133.0,1.0,1.0,33.7222445,-116.37445559999999
10452,web,1,2005,USA,5.0,125371133.0,2.0,1.0,32.7766642,-96.7969879
10455,mobile,1,2010,USA,5.0,125371133.0,2.0,2.0,33.7489954,-84.3879824
10456,enterprise,1,2010,USA,5.0,125371133.0,1.0,2.0,37.3860517,-122.08385109999999
10461,consulting,1,2011,other,5.0,125371133.0,1.0,1.0,55.66166170000001,12.516783199999999
10464,mobile,1,2005,IND,5.0,125371133.0,1.0,1.0,28.535516100000002,77.3910265
10473,advertising,1,2011,other,5.0,125371133.0,2.0,2.0,50.4501,30.5234
10477,web,1,2011,USA,5.0,125371133.0,1.0,1.0,43.083130100000005,-73.7845651
10478,advertising,1,2004,USA,5.0,125371133.0,1.0,6.0,41.8781136,-87.62979820000001
10480,education,1,2004,USA,5.0,125371133.0,1.0,1.0,25.9564812,-80.1392121
10482,advertising,1,2010,other,5.0,125371133.0,1.0,1.0,51.099605700000005,4.240458599999999
10483,other,1,2008,USA,5.0,125371133.0,2.0,1.0,33.494170399999994,-111.9260519
10485,consulting,1,2011,USA,5.0,125371133.0,1.0,1.0,47.6101497,-122.2015159
10494,education,1,2010,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
10503,advertising,1,2003,USA,5.0,125371133.0,1.0,1.0,44.0520691,-123.08675359999998
10522,consulting,1,2011,CAN,5.0,125371133.0,1.0,5.0,45.42152960000001,-75.69719309999999
10527,search,1,2011,USA,5.0,125371133.0,1.0,3.0,47.8106521,-122.3773551
10528,consulting,1,2011,USA,5.0,125371133.0,1.0,1.0,32.7766642,-96.7969879
10532,advertising,1,2011,USA,5.0,125371133.0,1.0,1.0,33.8703645,-117.9242123
10534,other,1,1999,USA,5.0,125371133.0,1.0,1.0,36.1626638,-86.78160159999999
10537,web,1,1994,USA,5.0,125371133.0,1.0,1.0,33.7414085,-118.10476820000001
10540,biotech,1,2011,USA,5.0,84587904.0,1.0,3.0,41.94870770000001,-71.0731162
10544,web,1,2010,USA,5.0,125371133.0,1.0,1.0,41.6303103,-87.8539425
10550,other,1,2011,USA,5.0,125371133.0,1.0,3.0,35.2270869,-80.8431267
10551,web,1,2000,USA,5.0,125371133.0,3.0,8.0,40.7127753,-74.0059728
10553,consulting,1,2009,GBR,5.0,125371133.0,1.0,3.0,51.3314914,0.032184
10563,consulting,1,2010,FRA,5.0,125371133.0,1.0,2.0,48.856614,2.3522218999999995
10571,education,1,2011,USA,5.0,125371133.0,1.0,1.0,44.971351899999995,-93.60440329999999
10587,web,1,2008,USA,5.0,125371133.0,1.0,1.0,37.441883399999995,-122.14301950000001
10589,games_video,1,2011,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
10592,software,1,2001,USA,5.0,125371133.0,1.0,2.0,35.2270869,-80.8431267
10594,software,1,2010,IND,5.0,125371133.0,1.0,3.0,12.9715987,77.5945627
10595,other,1,2011,USA,5.0,125371133.0,2.0,4.0,45.440847399999996,12.315515099999999
10597,games_video,1,2011,CAN,5.0,125371133.0,1.0,2.0,48.428420700000004,-123.36564440000001
10604,web,1,1998,CAN,5.0,125371133.0,1.0,5.0,49.219322600000005,-122.5983981
10610,web,1,2011,other,5.0,125371133.0,1.0,4.0,-33.9248685,18.424055300000003
10612,search,1,1999,IND,5.0,125371133.0,1.0,2.0,13.0826802,80.2707184
10622,enterprise,1,2008,IND,5.0,125371133.0,2.0,2.0,13.0826802,80.2707184
10626,public_relations,1,2006,ESP,5.0,125371133.0,1.0,2.0,40.4167754,-3.7037902000000003
10638,web,1,2008,USA,5.0,125371133.0,1.0,2.0,44.977753,-93.2650108
10640,other,1,2010,IND,5.0,125371133.0,1.0,1.0,17.385044,78.486671
10643,web,1,2010,GBR,5.0,125371133.0,1.0,3.0,51.5073509,-0.12775830000000002
10646,web,1,2011,USA,5.0,125371133.0,1.0,1.0,37.338208200000004,-121.88632859999998
10647,other,1,2010,USA,5.0,125371133.0,1.0,7.0,40.3572976,-74.66722259999999
10705,advertising,1,2011,AUS,5.0,125371133.0,1.0,6.0,54.283113,-0.399752
10711,consulting,1,2005,GBR,5.0,125371133.0,1.0,1.0,51.5921904,0.6736734999999999
10712,other,1,2011,USA,5.0,125371133.0,1.0,1.0,34.0522342,-118.24368490000002
10717,other,1,2008,USA,5.0,125371133.0,2.0,2.0,45.440847399999996,12.315515099999999
10718,ecommerce,1,2011,USA,5.0,125371133.0,1.0,1.0,37.540724600000004,-77.4360481
10719,web,1,2009,USA,5.0,125371133.0,1.0,7.0,40.760779299999996,-111.89104740000002
10721,software,1,2008,USA,5.0,125371133.0,1.0,3.0,37.7749295,-122.4194155
10723,consulting,1,2009,USA,5.0,125371133.0,1.0,1.0,47.6062095,-122.33207079999998
10726,education,1,2005,USA,5.0,125371133.0,1.0,1.0,41.7508391,-88.15353520000001
10730,software,1,2011,IND,5.0,125371133.0,1.0,2.0,17.9689008,79.5940544
10733,other,1,1989,CAN,5.0,125371133.0,1.0,1.0,37.540724600000004,-77.4360481
10739,other,1,2005,USA,4.0,65816175.0,1.0,13.0,33.7420005,-117.82363909999998
10750,software,1,2004,USA,5.0,125371133.0,1.0,4.0,34.0522342,-118.24368490000002
10761,consulting,1,2010,ESP,5.0,125371133.0,1.0,1.0,41.3850639,2.1734035
10766,other,1,2008,USA,5.0,125371133.0,2.0,1.0,33.9191799,-118.4164652
10779,software,1,2011,ISR,5.0,125371133.0,2.0,1.0,32.0852999,34.7817676
10782,other,1,2004,GBR,5.0,125371133.0,1.0,1.0,51.394009999999994,-0.302662
10785,web,1,2012,DEU,5.0,125371133.0,1.0,3.0,52.5200066,13.404954
10788,enterprise,1,2009,GBR,5.0,125371133.0,1.0,1.0,53.4805828,-2.0809891
10795,software,1,2011,USA,5.0,125371133.0,1.0,2.0,36.1539816,-95.992775
10810,other,1,2010,other,5.0,125371133.0,1.0,3.0,50.8503463,4.3517211
10811,games_video,1,2008,IRL,5.0,125371133.0,1.0,3.0,51.896891700000005,-8.486315699999999
10815,other,1,2011,FRA,5.0,125371133.0,1.0,1.0,48.856614,2.3522218999999995
10822,web,1,2000,other,5.0,125371133.0,2.0,3.0,37.9838096,23.7275388
10832,other,1,2011,GBR,5.0,125371133.0,1.0,4.0,51.5073509,-0.12775830000000002
10833,enterprise,1,1968,USA,5.0,125371133.0,1.0,1.0,39.058745200000004,-94.5985613
10836,software,1,2011,other,5.0,125371133.0,1.0,1.0,19.0412967,-98.20619959999999
10837,education,1,1986,USA,5.0,125371133.0,1.0,2.0,42.360082500000004,-71.0588801
10845,ecommerce,1,2008,BRA,5.0,125371133.0,2.0,2.0,-23.550519899999998,-46.6333094
10846,network_hosting,1,2003,BRA,5.0,125371133.0,1.0,2.0,-30.0346471,-51.2176584
10847,consulting,1,1998,USA,5.0,125371133.0,1.0,1.0,42.3709104,-72.5170028
10848,search,1,2008,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
10850,software,1,2011,USA,5.0,125371133.0,1.0,2.0,39.6172101,-104.95081409999999
10851,advertising,1,1999,IND,5.0,125371133.0,1.0,2.0,12.9715987,77.5945627
10854,ecommerce,1,2011,IND,5.0,125371133.0,1.0,1.0,12.9715987,77.5945627
10855,software,1,2009,IND,5.0,125371133.0,1.0,2.0,12.9715987,77.5945627
10869,software,1,2010,GBR,5.0,125371133.0,1.0,10.0,51.5073509,-0.12775830000000002
10874,consulting,1,2007,other,5.0,125371133.0,1.0,3.0,55.755826,37.6172999
10875,education,1,2011,USA,5.0,125371133.0,1.0,4.0,41.8781136,-87.62979820000001
10876,other,1,2000,other,5.0,125371133.0,1.0,1.0,38.979222,-94.77251600000001
10880,consulting,1,2011,USA,5.0,125371133.0,1.0,3.0,40.7127753,-74.0059728
10887,other,1,2010,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
10891,software,1,2000,FRA,5.0,125371133.0,1.0,5.0,48.869797999999996,2.219033
10893,ecommerce,1,2010,USA,5.0,125371133.0,1.0,1.0,33.8622366,-118.39951940000002
10896,web,1,2011,USA,5.0,125371133.0,1.0,3.0,40.364272799999995,-74.9512785
10897,software,1,2011,USA,5.0,125371133.0,1.0,3.0,37.7749295,-122.4194155
10902,ecommerce,1,2011,USA,5.0,125371133.0,2.0,3.0,40.7127753,-74.0059728
10911,enterprise,1,2011,FRA,5.0,125371133.0,1.0,3.0,44.837789,-0.57918
10917,web,1,2004,USA,5.0,125371133.0,1.0,1.0,35.2270869,-80.8431267
10920,mobile,1,2002,AUS,5.0,125371133.0,1.0,3.0,40.4086802,-80.0833885
10921,consulting,1,1982,USA,5.0,125371133.0,1.0,1.0,32.975641499999995,-96.88996359999999
10923,education,1,2005,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
10925,advertising,1,2010,USA,5.0,125371133.0,2.0,7.0,40.7127753,-74.0059728
10927,web,1,2011,USA,5.0,125371133.0,1.0,3.0,52.205337,0.12181700000000001
10944,ecommerce,1,2009,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
10946,mobile,1,2011,IRL,5.0,125371133.0,1.0,3.0,53.36137239999999,-6.2917383000000005
10948,advertising,1,1993,USA,5.0,125371133.0,1.0,1.0,39.219060799999994,-121.06106059999999
10950,software,1,2010,other,5.0,125371133.0,1.0,1.0,46.771210100000005,23.6236353
10953,software,1,2012,IND,5.0,125371133.0,1.0,1.0,18.5204303,73.85674370000001
10954,games_video,1,2010,USA,5.0,125371133.0,1.0,3.0,35.2270869,-80.8431267
10959,other,1,2001,other,5.0,125371133.0,1.0,1.0,26.082293,119.303822
10962,games_video,1,2004,other,5.0,125371133.0,1.0,1.0,23.12911,113.264385
10963,web,1,2011,USA,5.0,125371133.0,1.0,1.0,34.8526176,-82.3940104
10967,software,1,2011,other,5.0,125371133.0,1.0,2.0,41.1579438,-8.6291053
10970,software,1,2008,USA,5.0,125371133.0,2.0,3.0,37.562991700000005,-122.32552539999999
10978,web,2,1997,USA,5.0,125371133.0,1.0,17.0,37.7749295,-122.4194155
10979,ecommerce,1,2008,USA,5.0,125371133.0,1.0,1.0,35.7795897,-78.6381787
10988,web,1,2001,USA,5.0,125371133.0,1.0,5.0,-33.8688197,151.2092955
10990,mobile,1,2012,USA,5.0,125371133.0,1.0,5.0,41.408969,-75.66241219999999
10991,public_relations,1,2005,USA,5.0,125371133.0,1.0,2.0,33.4483771,-112.07403729999999
10992,software,1,2002,USA,5.0,125371133.0,1.0,2.0,29.7604267,-95.36980279999999
10998,web,1,2011,other,5.0,125371133.0,1.0,2.0,32.6854883,-17.0864266
11000,education,1,2008,USA,5.0,125371133.0,1.0,1.0,30.267153000000004,-97.7430608
11009,enterprise,1,2011,USA,5.0,125371133.0,1.0,2.0,36.169941200000004,-115.13982959999998
11022,ecommerce,1,2010,other,5.0,125371133.0,1.0,1.0,37.566534999999995,126.9779692
11027,enterprise,1,2006,NLD,5.0,125371133.0,1.0,1.0,52.2574121,6.792772500000001
11036,software,1,2012,GBR,5.0,125371133.0,1.0,6.0,51.5073509,-0.12775830000000002
11039,other,1,2012,other,5.0,125371133.0,2.0,2.0,37.9838096,23.7275388
11041,software,1,2011,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.12775830000000002
11043,web,1,2012,USA,5.0,125371133.0,2.0,9.0,34.0522342,-118.24368490000002
11048,software,1,1997,GBR,5.0,125371133.0,1.0,2.0,51.5073509,-0.12775830000000002
11059,advertising,1,2011,other,5.0,125371133.0,1.0,1.0,46.5075851,15.076816199999998
11061,consulting,1,2000,USA,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728
11064,software,1,1997,other,5.0,125371133.0,2.0,2.0,13.7563309,100.5017651
11066,search,1,2000,DEU,5.0,125371133.0,1.0,3.0,53.5510846,9.9936819
11069,education,1,1995,USA,5.0,125371133.0,1.0,2.0,42.479261799999996,-71.1522765
11084,software,1,2005,CAN,5.0,125371133.0,1.0,1.0,43.653226000000004,-79.3831843
11085,software,1,1994,USA,5.0,125371133.0,1.0,3.0,34.0522342,-118.24368490000002
11086,web,1,2010,USA,5.0,125371133.0,1.0,2.0,34.073620399999996,-118.40035630000001
11092,web,1,2011,USA,5.0,125371133.0,1.0,2.0,40.0149856,-105.2705456
11104,web,1,1991,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
11136,software,1,2011,AUS,5.0,125371133.0,1.0,1.0,-33.8688197,151.2092955
11140,search,1,1999,other,5.0,125371133.0,1.0,9.0,37.4138,127.5183
11147,software,1,2011,USA,5.0,125371133.0,1.0,3.0,42.360082500000004,-71.0588801
11151,web,2,2006,USA,7.0,45410000.0,3.0,12.0,38.6270025,-90.1994042
11153,ecommerce,1,2010,IND,5.0,125371133.0,1.0,2.0,12.9715987,77.5945627
11159,web,1,1994,CAN,5.0,125371133.0,1.0,1.0,43.653226000000004,-79.3831843
11163,advertising,1,2009,USA,5.0,125371133.0,1.0,1.0,34.0522342,-118.24368490000002
11170,public_relations,1,2011,CAN,5.0,125371133.0,1.0,3.0,43.653226000000004,-79.3831843
11171,software,1,2005,USA,5.0,125371133.0,1.0,3.0,30.627977,-96.3344068
11174,consulting,1,2007,other,5.0,125371133.0,1.0,1.0,37.9838096,23.7275388
11177,other,1,2011,USA,5.0,125371133.0,1.0,4.0,25.9331488,-80.1625463
11186,other,1,2008,USA,5.0,125371133.0,2.0,6.0,37.368829999999996,-122.03634960000001
11187,software,1,2003,USA,5.0,125371133.0,1.0,5.0,41.8781136,-87.62979820000001
11191,web,1,2007,NLD,5.0,125371133.0,1.0,2.0,52.3507849,5.2647015999999995
11192,ecommerce,1,2011,USA,5.0,125371133.0,1.0,1.0,40.7127753,-74.0059728
